year,commute,marital,educ,childs,famdif16,homosex,natenvir
2022,,divorced,16.0,0.0,,,too little
2022,,never married,19.0,0.0,,always wrong,too little
2022,,married,16.0,4.0,,not wrong at all,too little
2022,,married,18.0,3.0,,not wrong at all,
2022,,divorced,16.0,2.0,,,too little
2022,,married,14.0,3.0,,always wrong,too little
2022,,never married,14.0,5.0,,always wrong,about right
2022,,married,16.0,2.0,,not wrong at all,too little
2022,,never married,16.0,3.0,,not wrong at all,
2022,,separated,16.0,2.0,parents divorced or separated,always wrong,too little
2022,,never married,18.0,0.0,,,
2022,,never married,11.0,0.0,,not wrong at all,too little
2022,,married,10.0,2.0,,always wrong,about right
2022,,divorced,18.0,4.0,,not wrong at all,too little
2022,,never married,13.0,,,not wrong at all,too little
2022,,separated,12.0,2.0,,,
2022,,never married,16.0,0.0,parents divorced or separated,,too little
2022,,widowed,12.0,2.0,,,
2022,,separated,17.0,1.0,,wrong only sometimes,too little
2022,,married,16.0,0.0,,not wrong at all,too much
2022,,divorced,12.0,2.0,,not wrong at all,too little
2022,,married,19.0,2.0,,always wrong,
2022,,never married,16.0,0.0,,,
2022,,married,17.0,4.0,,,
2022,,married,20.0,2.0,,not wrong at all,
2022,,married,12.0,2.0,,always wrong,
2022,,married,18.0,2.0,,not wrong at all,
2022,,separated,16.0,3.0,,,
2022,,widowed,12.0,0.0,,not wrong at all,about right
2022,,never married,18.0,2.0,,not wrong at all,
2022,,separated,13.0,2.0,parents divorced or separated,not wrong at all,too much
2022,,divorced,20.0,3.0,parents divorced or separated,,too little
2022,,never married,16.0,0.0,,not wrong at all,
2022,,never married,16.0,0.0,,,too little
2022,,divorced,15.0,0.0,,,
2022,,married,16.0,0.0,,,
2022,,married,14.0,0.0,,,about right
2022,,never married,16.0,2.0,,wrong only sometimes,
2022,,separated,16.0,4.0,,not wrong at all,
2022,,divorced,13.0,1.0,one or both parents died,,about right
2022,,married,12.0,3.0,,not wrong at all,
2022,,never married,3.0,5.0,,,
2022,,never married,18.0,1.0,,not wrong at all,too little
2022,,never married,16.0,1.0,parents divorced or separated,,too little
2022,,married,12.0,3.0,,always wrong,too little
2022,,separated,16.0,2.0,,,too little
2022,,separated,16.0,0.0,,,
2022,,divorced,12.0,2.0,,,too little
2022,,married,16.0,2.0,,not wrong at all,
2022,,never married,12.0,5.0,parents divorced or separated,not wrong at all,too little
2022,,never married,18.0,0.0,,wrong only sometimes,
2022,,married,18.0,2.0,,not wrong at all,
2022,,married,18.0,0.0,,,
2022,,never married,18.0,0.0,,not wrong at all,too little
2022,,divorced,16.0,,,,
2022,,married,12.0,3.0,,not wrong at all,
2022,,married,20.0,1.0,,not wrong at all,too little
2022,,married,16.0,0.0,,,too little
2022,,married,18.0,3.0,,,about right
2022,,never married,16.0,0.0,other,not wrong at all,too little
2022,,married,13.0,0.0,,,about right
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,never married,17.0,0.0,,not wrong at all,
2022,,never married,16.0,0.0,,not wrong at all,
2022,,married,16.0,1.0,,not wrong at all,
2022,,married,16.0,2.0,one or both parents died,not wrong at all,too little
2022,,never married,18.0,0.0,,wrong only sometimes,
2022,,married,19.0,3.0,,,
2022,,divorced,14.0,4.0,,not wrong at all,
2022,,married,17.0,2.0,,always wrong,
2022,,married,14.0,3.0,,not wrong at all,
2022,,never married,17.0,3.0,,,too little
2022,,married,14.0,3.0,,always wrong,about right
2022,,married,17.0,1.0,other,always wrong,too little
2022,,married,12.0,2.0,,always wrong,
2022,,never married,11.0,1.0,,,
2022,,married,15.0,2.0,,,too little
2022,,widowed,3.0,3.0,,,
2022,,married,12.0,2.0,,,
2022,,never married,16.0,2.0,,not wrong at all,
2022,,divorced,15.0,2.0,one or both parents died,not wrong at all,too little
2022,,divorced,14.0,3.0,parents divorced or separated,,too little
2022,,never married,14.0,3.0,,,about right
2022,,separated,0.0,3.0,,always wrong,about right
2022,,divorced,17.0,1.0,,not wrong at all,
2022,,never married,15.0,2.0,,,too little
2022,,never married,13.0,0.0,,not wrong at all,too little
2022,,separated,16.0,2.0,,,too little
2022,,never married,16.0,0.0,,,too little
2022,,never married,16.0,0.0,,not wrong at all,
2022,,never married,19.0,0.0,,always wrong,
2022,,never married,12.0,0.0,,not wrong at all,
2022,,never married,16.0,0.0,,not wrong at all,
2022,,divorced,14.0,0.0,,always wrong,
2022,,never married,17.0,0.0,,not wrong at all,too little
2022,,married,6.0,3.0,,,too little
2022,,married,16.0,0.0,other,not wrong at all,too little
2022,,married,16.0,3.0,,,
2022,,married,14.0,3.0,,always wrong,too little
2022,,never married,17.0,0.0,,not wrong at all,too little
2022,,never married,12.0,0.0,,,
2022,,married,12.0,4.0,,,too little
2022,,never married,15.0,0.0,,always wrong,
2022,,married,20.0,1.0,,,about right
2022,,widowed,12.0,1.0,,always wrong,
2022,,separated,16.0,3.0,,always wrong,
2022,,never married,15.0,0.0,,not wrong at all,
2022,,married,3.0,6.0,,always wrong,too little
2022,,never married,15.0,0.0,,not wrong at all,too little
2022,,widowed,7.0,3.0,,,
2022,,never married,11.0,0.0,,always wrong,
2022,,married,11.0,4.0,,always wrong,
2022,,separated,7.0,5.0,,,
2022,,married,16.0,0.0,,always wrong,
2022,,never married,12.0,0.0,,not wrong at all,
2022,,married,6.0,6.0,,not wrong at all,about right
2022,,married,14.0,2.0,parents divorced or separated,not wrong at all,too little
2022,,never married,15.0,0.0,,not wrong at all,
2022,,divorced,12.0,1.0,,not wrong at all,about right
2022,,widowed,18.0,2.0,,not wrong at all,too little
2022,,never married,17.0,0.0,,always wrong,too much
2022,,married,13.0,1.0,,always wrong,too much
2022,,divorced,11.0,2.0,parents divorced or separated,not wrong at all,too little
2022,,married,13.0,3.0,,always wrong,
2022,,never married,20.0,0.0,,not wrong at all,too little
2022,,never married,17.0,0.0,,always wrong,
2022,,married,12.0,2.0,,,too much
2022,,married,20.0,0.0,,,
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,never married,13.0,0.0,,not wrong at all,too little
2022,,married,16.0,2.0,,not wrong at all,too little
2022,,never married,19.0,0.0,,,
2022,,divorced,20.0,1.0,,not wrong at all,too little
2022,,married,18.0,2.0,,not wrong at all,
2022,,never married,13.0,0.0,,,too little
2022,,divorced,20.0,4.0,,,
2022,,separated,9.0,3.0,one or both parents died,,about right
2022,,married,16.0,3.0,,wrong only sometimes,
2022,,never married,14.0,1.0,parents divorced or separated,,too little
2022,,never married,14.0,0.0,parents divorced or separated,not wrong at all,too little
2022,,divorced,19.0,0.0,,not wrong at all,
2022,,married,14.0,3.0,,always wrong,too little
2022,,divorced,15.0,2.0,,,
2022,,separated,12.0,3.0,,wrong only sometimes,
2022,,married,15.0,1.0,,not wrong at all,too little
2022,,never married,14.0,0.0,,not wrong at all,
2022,,married,16.0,0.0,,not wrong at all,too little
2022,,divorced,12.0,2.0,,not wrong at all,about right
2022,,divorced,18.0,1.0,,,
2022,,divorced,12.0,3.0,one or both parents died,always wrong,too little
2022,,married,14.0,3.0,,not wrong at all,
2022,,never married,12.0,0.0,,,
2022,,married,20.0,3.0,,not wrong at all,too little
2022,,never married,8.0,0.0,,,
2022,,married,16.0,0.0,,not wrong at all,
2022,,married,12.0,0.0,,,about right
2022,,married,12.0,1.0,,,too much
2022,,divorced,17.0,0.0,,not wrong at all,
2022,,never married,16.0,0.0,,,about right
2022,,divorced,11.0,2.0,,,about right
2022,,never married,12.0,0.0,,not wrong at all,
2022,,divorced,16.0,4.0,,not wrong at all,about right
2022,,divorced,15.0,4.0,,,
2022,,separated,17.0,1.0,,,
2022,,never married,12.0,0.0,,not wrong at all,too little
2022,,married,13.0,1.0,,not wrong at all,about right
2022,,married,12.0,0.0,,,
2022,,married,6.0,5.0,,always wrong,
2022,,widowed,12.0,2.0,,not wrong at all,
2022,,married,16.0,3.0,,always wrong,
2022,,married,12.0,1.0,,almost always wrong,
2022,,married,12.0,8.0,,,
2022,,never married,17.0,0.0,,always wrong,too little
2022,,married,16.0,2.0,,always wrong,too little
2022,,never married,16.0,0.0,parents divorced or separated,not wrong at all,too little
2022,,divorced,9.0,2.0,,,
2022,,widowed,11.0,8.0,one or both parents died,always wrong,too little
2022,,separated,12.0,,,always wrong,
2022,,divorced,16.0,0.0,,always wrong,
2022,,never married,12.0,5.0,,,
2022,,married,16.0,1.0,,not wrong at all,
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,never married,14.0,0.0,,not wrong at all,about right
2022,,never married,12.0,0.0,,not wrong at all,
2022,,never married,12.0,0.0,one or both parents died,,too little
2022,,married,12.0,2.0,,not wrong at all,about right
2022,,divorced,18.0,1.0,,not wrong at all,
2022,,separated,11.0,2.0,other,,too little
2022,,married,16.0,0.0,,,
2022,,divorced,14.0,2.0,,not wrong at all,
2022,,never married,16.0,0.0,,,too little
2022,,never married,12.0,1.0,,not wrong at all,too little
2022,,never married,6.0,0.0,,,
2022,,married,16.0,5.0,,not wrong at all,
2022,,married,11.0,0.0,,,too little
2022,,married,15.0,2.0,,always wrong,too little
2022,,married,12.0,1.0,parents divorced or separated,,too little
2022,,married,16.0,3.0,,not wrong at all,
2022,,never married,12.0,2.0,,wrong only sometimes,
2022,,married,10.0,3.0,,,
2022,,married,16.0,1.0,,,too little
2022,,never married,17.0,0.0,,wrong only sometimes,too little
2022,,never married,14.0,0.0,parents divorced or separated,wrong only sometimes,too little
2022,,never married,14.0,0.0,,,
2022,,married,13.0,1.0,,,about right
2022,,divorced,14.0,4.0,,,
2022,,divorced,10.0,0.0,,not wrong at all,
2022,,divorced,6.0,8.0,,,about right
2022,,separated,14.0,2.0,,,
2022,,never married,12.0,0.0,parents divorced or separated,,too little
2022,,never married,14.0,3.0,,,
2022,,never married,12.0,0.0,,,
2022,,divorced,19.0,1.0,,not wrong at all,
2022,,married,13.0,5.0,,not wrong at all,
2022,,divorced,12.0,1.0,,,too little
2022,,married,12.0,2.0,,not wrong at all,
2022,,never married,16.0,0.0,,,
2022,,never married,16.0,0.0,,wrong only sometimes,too little
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,married,18.0,2.0,,not wrong at all,
2022,,married,17.0,2.0,,,too little
2022,,married,14.0,0.0,,not wrong at all,
2022,,married,18.0,2.0,,,too little
2022,,married,12.0,3.0,,,
2022,,never married,10.0,0.0,,always wrong,about right
2022,,never married,12.0,3.0,,not wrong at all,
2022,,never married,12.0,4.0,,always wrong,too little
2022,,never married,12.0,1.0,,always wrong,too little
2022,,divorced,16.0,3.0,,not wrong at all,too much
2022,,widowed,16.0,2.0,,,too little
2022,,never married,12.0,0.0,,always wrong,
2022,,never married,14.0,0.0,,almost always wrong,about right
2022,,never married,16.0,0.0,,not wrong at all,
2022,,never married,14.0,3.0,,not wrong at all,
2022,,married,11.0,3.0,,,too little
2022,,never married,9.0,0.0,,,
2022,,never married,12.0,0.0,,,
2022,,divorced,16.0,3.0,,not wrong at all,too little
2022,,never married,12.0,4.0,,not wrong at all,
2022,,married,18.0,2.0,,not wrong at all,too much
2022,,widowed,12.0,8.0,parents divorced or separated,not wrong at all,too much
2022,,married,18.0,0.0,,not wrong at all,about right
2022,,married,16.0,4.0,,wrong only sometimes,
2022,,married,16.0,4.0,,,about right
2022,,married,17.0,3.0,,not wrong at all,
2022,,divorced,12.0,3.0,,almost always wrong,
2022,,married,19.0,2.0,,not wrong at all,
2022,,widowed,14.0,3.0,,,
2022,,married,16.0,2.0,,not wrong at all,too little
2022,,married,16.0,2.0,,not wrong at all,
2022,,married,18.0,2.0,,not wrong at all,
2022,,widowed,12.0,2.0,,,
2022,,never married,13.0,0.0,,wrong only sometimes,about right
2022,,widowed,12.0,1.0,,,too little
2022,,married,16.0,2.0,,,
2022,,never married,12.0,0.0,,,
2022,,never married,13.0,8.0,,,too much
2022,,never married,12.0,1.0,,,too little
2022,,never married,14.0,0.0,,,
2022,,never married,14.0,1.0,one or both parents died,always wrong,too little
2022,,never married,14.0,1.0,parents divorced or separated,not wrong at all,too little
2022,,never married,16.0,8.0,,,too little
2022,,married,6.0,0.0,,always wrong,
2022,,divorced,12.0,2.0,,,
2022,,married,14.0,3.0,,not wrong at all,
2022,,never married,8.0,0.0,,always wrong,
2022,,divorced,12.0,2.0,,always wrong,
2022,,never married,14.0,1.0,,,about right
2022,,never married,9.0,2.0,,always wrong,
2022,,never married,12.0,5.0,,always wrong,about right
2022,,separated,12.0,0.0,,,about right
2022,,married,12.0,2.0,,,about right
2022,,widowed,12.0,0.0,,,too little
2022,,never married,16.0,0.0,,not wrong at all,
2022,,never married,16.0,0.0,,,
2022,,widowed,16.0,4.0,,not wrong at all,
2022,,married,16.0,1.0,,not wrong at all,
2022,,never married,14.0,0.0,,,about right
2022,,never married,14.0,0.0,,not wrong at all,
2022,,never married,16.0,0.0,,,
2022,,never married,20.0,0.0,,always wrong,
2022,,married,18.0,3.0,,,about right
2022,,married,18.0,0.0,,always wrong,too little
2022,,widowed,12.0,0.0,,,
2022,,married,14.0,5.0,,,
2022,,never married,15.0,0.0,,not wrong at all,
2022,,married,12.0,1.0,,,too little
2022,,divorced,20.0,3.0,,not wrong at all,too little
2022,,married,16.0,3.0,,,
2022,,divorced,17.0,2.0,,,about right
2022,,married,17.0,2.0,,not wrong at all,
2022,,married,16.0,0.0,,always wrong,too little
2022,,married,16.0,0.0,,not wrong at all,
2022,,never married,12.0,0.0,,not wrong at all,
2022,,divorced,16.0,1.0,,not wrong at all,
2022,,divorced,16.0,,,not wrong at all,too little
2022,,married,14.0,2.0,,,too little
2022,,never married,13.0,0.0,,not wrong at all,
2022,,married,12.0,1.0,,not wrong at all,
2022,,married,13.0,1.0,,,
2022,,never married,16.0,0.0,,,
2022,,married,12.0,3.0,,,
2022,,widowed,17.0,2.0,,not wrong at all,too little
2022,,married,,0.0,,always wrong,
2022,,never married,15.0,0.0,,not wrong at all,
2022,,never married,12.0,0.0,one or both parents died,not wrong at all,too little
2022,,divorced,12.0,1.0,,wrong only sometimes,
2022,,never married,16.0,0.0,,,too little
2022,,never married,18.0,0.0,,not wrong at all,
2022,,married,18.0,2.0,,not wrong at all,too little
2022,,married,14.0,1.0,parents divorced or separated,,too little
2022,,married,12.0,3.0,other,not wrong at all,too little
2022,,never married,14.0,2.0,parents divorced or separated,almost always wrong,too little
2022,,married,16.0,2.0,,,
2022,,divorced,14.0,0.0,,always wrong,too little
2022,,never married,17.0,0.0,,not wrong at all,
2022,,married,14.0,1.0,,not wrong at all,too little
2022,,married,20.0,2.0,,always wrong,too little
2022,,divorced,18.0,3.0,other,always wrong,too little
2022,,never married,16.0,0.0,,not wrong at all,
2022,,never married,15.0,0.0,,not wrong at all,
2022,,divorced,20.0,4.0,,always wrong,
2022,,divorced,16.0,1.0,,not wrong at all,about right
2022,,divorced,13.0,3.0,parents divorced or separated,,too little
2022,,widowed,20.0,2.0,,not wrong at all,too little
2022,,married,,3.0,,always wrong,too little
2022,,divorced,8.0,2.0,one or both parents died,not wrong at all,too little
2022,,divorced,12.0,2.0,,not wrong at all,
2022,,,15.0,1.0,one or both parents died,not wrong at all,too little
2022,,married,18.0,4.0,,,
2022,,married,14.0,2.0,,not wrong at all,
2022,,married,16.0,0.0,,not wrong at all,too little
2022,,married,16.0,1.0,,,too much
2022,,married,15.0,2.0,,not wrong at all,
2022,,married,12.0,2.0,,,
2022,,divorced,16.0,4.0,,,too little
2022,,divorced,15.0,2.0,,not wrong at all,
2022,,widowed,16.0,2.0,,,about right
2022,,never married,17.0,0.0,,not wrong at all,
2022,,never married,12.0,0.0,other,not wrong at all,too little
2022,,married,16.0,2.0,,,
2022,,married,18.0,1.0,,always wrong,
2022,,married,20.0,2.0,,not wrong at all,
2022,,married,19.0,3.0,one or both parents died,,too little
2022,,never married,12.0,0.0,,not wrong at all,too little
2022,,married,19.0,3.0,,not wrong at all,
2022,,never married,12.0,0.0,,always wrong,
2022,,divorced,20.0,2.0,,not wrong at all,too little
2022,,never married,16.0,2.0,one or both parents died,,too little
2022,,never married,12.0,8.0,,not wrong at all,
2022,,married,16.0,8.0,,always wrong,too little
2022,,married,14.0,4.0,,always wrong,
2022,,married,20.0,4.0,,always wrong,
2022,,married,14.0,3.0,,always wrong,about right
2022,,widowed,16.0,1.0,,always wrong,too little
2022,,divorced,12.0,2.0,,not wrong at all,
2022,,married,12.0,4.0,,always wrong,too little
2022,,married,15.0,3.0,,not wrong at all,too little
2022,,married,12.0,2.0,other,,too much
2022,,married,12.0,4.0,,,
2022,,never married,20.0,1.0,,not wrong at all,
2022,,separated,16.0,3.0,,always wrong,
2022,,never married,16.0,0.0,,not wrong at all,
2022,,separated,12.0,1.0,parents divorced or separated,,too little
2022,,never married,9.0,1.0,,,
2022,,never married,20.0,0.0,parents divorced or separated,not wrong at all,too little
2022,,never married,20.0,0.0,,,
2022,,married,18.0,0.0,parents divorced or separated,not wrong at all,too little
2022,,divorced,16.0,0.0,,not wrong at all,
2022,,never married,12.0,0.0,,not wrong at all,
2022,,never married,19.0,0.0,,,
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,never married,16.0,0.0,,,
2022,,married,12.0,4.0,parents divorced or separated,not wrong at all,too little
2022,,married,16.0,0.0,,,
2022,,divorced,14.0,3.0,,not wrong at all,too little
2022,,never married,12.0,0.0,,always wrong,
2022,,divorced,11.0,7.0,,always wrong,
2022,,married,17.0,1.0,,not wrong at all,too little
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,married,18.0,2.0,,,too little
2022,,never married,12.0,2.0,,always wrong,
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,married,20.0,1.0,,,too little
2022,,never married,12.0,0.0,,not wrong at all,
2022,,married,11.0,4.0,other,,too little
2022,,widowed,20.0,8.0,,,
2022,,,14.0,1.0,,not wrong at all,
2022,,never married,14.0,1.0,,not wrong at all,
2022,,married,13.0,0.0,,not wrong at all,
2022,,married,14.0,3.0,parents divorced or separated,not wrong at all,too little
2022,,divorced,18.0,0.0,,always wrong,
2022,,never married,12.0,0.0,,,
2022,,never married,14.0,1.0,,always wrong,about right
2022,,never married,13.0,0.0,,not wrong at all,too little
2022,,married,16.0,0.0,,,
2022,,married,19.0,2.0,,not wrong at all,
2022,,married,13.0,1.0,,,too little
2022,,married,13.0,4.0,,,
2022,,married,16.0,0.0,parents divorced or separated,not wrong at all,too little
2022,,never married,14.0,0.0,parents divorced or separated,,too little
2022,,never married,13.0,3.0,,,too little
2022,,never married,8.0,0.0,,not wrong at all,
2022,,married,12.0,2.0,parents divorced or separated,not wrong at all,too much
2022,,never married,16.0,0.0,parents divorced or separated,not wrong at all,about right
2022,,never married,17.0,0.0,,not wrong at all,too little
2022,,married,16.0,2.0,parents divorced or separated,,about right
2022,,married,17.0,4.0,,not wrong at all,too little
2022,,married,18.0,0.0,parents divorced or separated,,too much
2022,,never married,12.0,0.0,,not wrong at all,too little
2022,,divorced,17.0,3.0,,not wrong at all,too little
2022,,married,13.0,2.0,,not wrong at all,about right
2022,,married,14.0,2.0,,not wrong at all,
2022,,divorced,16.0,0.0,,not wrong at all,
2022,,married,16.0,0.0,,,
2022,,married,20.0,4.0,,not wrong at all,
2022,,married,14.0,5.0,,,
2022,,never married,16.0,0.0,,not wrong at all,
2022,,separated,20.0,1.0,one or both parents died,wrong only sometimes,too little
2022,,widowed,14.0,2.0,,not wrong at all,too little
2022,,widowed,17.0,3.0,one or both parents died,always wrong,too little
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,never married,16.0,0.0,,not wrong at all,
2022,,married,16.0,0.0,,not wrong at all,too little
2022,,divorced,20.0,0.0,,not wrong at all,
2022,,married,18.0,1.0,,not wrong at all,
2022,,married,16.0,0.0,,not wrong at all,too little
2022,,married,20.0,2.0,,,too little
2022,,never married,14.0,0.0,parents divorced or separated,always wrong,too little
2022,,never married,16.0,0.0,,wrong only sometimes,too little
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,never married,12.0,0.0,,not wrong at all,
2022,,married,16.0,2.0,,not wrong at all,too little
2022,,divorced,16.0,2.0,,not wrong at all,
2022,,married,14.0,4.0,,,about right
2022,,never married,12.0,2.0,other,not wrong at all,too much
2022,,never married,16.0,1.0,,not wrong at all,too little
2022,,married,12.0,1.0,,not wrong at all,
2022,,married,16.0,1.0,,not wrong at all,too little
2022,,married,16.0,2.0,,not wrong at all,
2022,,married,16.0,3.0,,always wrong,too much
2022,,widowed,18.0,4.0,,not wrong at all,too little
2022,,divorced,20.0,1.0,,,
2022,,married,18.0,2.0,,not wrong at all,
2022,,married,16.0,3.0,,not wrong at all,
2022,,married,14.0,3.0,,not wrong at all,
2022,,never married,11.0,0.0,,,
2022,,married,16.0,2.0,parents divorced or separated,not wrong at all,too little
2022,,married,18.0,2.0,,not wrong at all,too little
2022,,divorced,16.0,1.0,,,
2022,,married,16.0,0.0,,,too little
2022,,never married,20.0,0.0,,,
2022,,married,16.0,1.0,,not wrong at all,
2022,,divorced,18.0,2.0,,,too little
2022,,married,16.0,0.0,,not wrong at all,too little
2022,,divorced,17.0,2.0,,not wrong at all,too little
2022,,never married,17.0,0.0,,,too little
2022,,married,16.0,2.0,,,about right
2022,,never married,16.0,0.0,,,
2022,,never married,20.0,0.0,,not wrong at all,
2022,,never married,17.0,0.0,,not wrong at all,
2022,,never married,18.0,0.0,,not wrong at all,about right
2022,,never married,20.0,0.0,,not wrong at all,
2022,,never married,14.0,0.0,parents divorced or separated,not wrong at all,too little
2022,,never married,15.0,1.0,,,too little
2022,,widowed,12.0,1.0,one or both parents died,always wrong,too little
2022,,married,0.0,1.0,,not wrong at all,
2022,,married,19.0,2.0,,,too little
2022,,married,16.0,0.0,,not wrong at all,
2022,,never married,12.0,0.0,,not wrong at all,too little
2022,,widowed,14.0,5.0,,not wrong at all,
2022,,married,16.0,2.0,,,
2022,,never married,14.0,2.0,,,too little
2022,,married,16.0,3.0,,,
2022,,married,17.0,2.0,,not wrong at all,too little
2022,,never married,12.0,0.0,,not wrong at all,
2022,,widowed,12.0,3.0,,wrong only sometimes,
2022,,never married,16.0,0.0,,not wrong at all,
2022,,married,12.0,0.0,,always wrong,
2022,,divorced,19.0,4.0,,not wrong at all,
2022,,never married,13.0,0.0,,not wrong at all,too little
2022,,married,20.0,2.0,,not wrong at all,
2022,,married,18.0,1.0,,not wrong at all,too little
2022,,never married,12.0,0.0,,,
2022,,married,12.0,2.0,,not wrong at all,
2022,,never married,14.0,0.0,parents divorced or separated,,too little
2022,,never married,13.0,0.0,parents divorced or separated,not wrong at all,too little
2022,,divorced,14.0,2.0,parents divorced or separated,,too little
2022,,married,14.0,4.0,,not wrong at all,
2022,,never married,12.0,3.0,,wrong only sometimes,
2022,,married,14.0,1.0,,,
2022,,never married,17.0,0.0,,not wrong at all,too little
2022,,married,16.0,1.0,,not wrong at all,
2022,,widowed,14.0,2.0,,not wrong at all,
2022,,divorced,18.0,2.0,,,
2022,,divorced,16.0,2.0,,almost always wrong,about right
2022,,married,16.0,2.0,,not wrong at all,too little
2022,,married,16.0,5.0,,always wrong,
2022,,never married,17.0,0.0,,,
2022,,married,16.0,2.0,,not wrong at all,
2022,,married,14.0,1.0,,not wrong at all,
2022,,married,16.0,2.0,parents divorced or separated,not wrong at all,about right
2022,,divorced,12.0,1.0,,,
2022,,never married,19.0,0.0,parents divorced or separated,not wrong at all,too little
2022,,divorced,14.0,2.0,,,too little
2022,,divorced,14.0,2.0,,,too little
2022,,married,12.0,0.0,parents divorced or separated,,too little
2022,,married,15.0,0.0,,,too little
2022,,married,18.0,1.0,,,too little
2022,,married,12.0,3.0,,not wrong at all,
2022,,divorced,12.0,2.0,,not wrong at all,too little
2022,,divorced,18.0,0.0,,not wrong at all,too little
2022,,married,19.0,2.0,,not wrong at all,too little
2022,,never married,16.0,0.0,,not wrong at all,
2022,,married,16.0,0.0,,not wrong at all,
2022,,married,18.0,3.0,,not wrong at all,
2022,,widowed,18.0,2.0,,not wrong at all,too little
2022,,widowed,14.0,1.0,,not wrong at all,too little
2022,,never married,16.0,0.0,,not wrong at all,
2022,,never married,17.0,0.0,,not wrong at all,too little
2022,,married,20.0,3.0,,not wrong at all,too little
2022,,married,18.0,0.0,,not wrong at all,
2022,,divorced,18.0,2.0,,not wrong at all,
2022,,married,18.0,2.0,,not wrong at all,too little
2022,,married,16.0,1.0,,not wrong at all,
2022,,married,14.0,2.0,parents divorced or separated,wrong only sometimes,too much
2022,,married,16.0,0.0,,not wrong at all,
2022,,never married,17.0,0.0,,not wrong at all,
2022,,divorced,13.0,6.0,,,too little
2022,,married,16.0,1.0,,not wrong at all,
2022,,divorced,20.0,2.0,,not wrong at all,
2022,,divorced,17.0,1.0,,,too little
2022,,married,16.0,2.0,,wrong only sometimes,
2022,,divorced,16.0,2.0,,not wrong at all,too little
2022,,married,16.0,2.0,,not wrong at all,too little
2022,,married,16.0,2.0,,,
2022,,married,18.0,2.0,,,too little
2022,,divorced,18.0,0.0,,not wrong at all,
2022,,separated,14.0,0.0,,always wrong,too little
2022,,married,17.0,2.0,,always wrong,about right
2022,,married,17.0,4.0,parents divorced or separated,,
2022,,married,14.0,2.0,,wrong only sometimes,about right
2022,,never married,15.0,0.0,,not wrong at all,too little
2022,,never married,12.0,0.0,,,
2022,,never married,12.0,0.0,,wrong only sometimes,
2022,,divorced,12.0,4.0,,almost always wrong,
2022,,married,14.0,2.0,,not wrong at all,
2022,,divorced,20.0,1.0,,,too little
2022,,divorced,17.0,0.0,,not wrong at all,
2022,,never married,15.0,2.0,,,
2022,,never married,12.0,0.0,,not wrong at all,too little
2022,,never married,12.0,1.0,,not wrong at all,
2022,,never married,16.0,0.0,one or both parents died,not wrong at all,about right
2022,,widowed,3.0,1.0,,not wrong at all,
2022,,married,16.0,3.0,,not wrong at all,too little
2022,,divorced,20.0,2.0,,not wrong at all,
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,married,12.0,1.0,one or both parents died,,too little
2022,,married,16.0,2.0,,,too little
2022,,married,16.0,0.0,,not wrong at all,too little
2022,,never married,16.0,0.0,one or both parents died,not wrong at all,about right
2022,,never married,16.0,0.0,,not wrong at all,too little
2022,,never married,17.0,0.0,,wrong only sometimes,
2022,,married,14.0,2.0,,not wrong at all,
2022,,never married,3.0,0.0,,,
2022,,never married,12.0,0.0,,not wrong at all,
2022,,married,11.0,1.0,,always wrong,
2022,,married,16.0,0.0,,not wrong at all,
2022,,widowed,12.0,2.0,,always wrong,
2022,,married,13.0,7.0,,,too little
2022,,widowed,16.0,1.0,,,
2022,,divorced,16.0,0.0,,not wrong at all,too little
2022,,married,15.0,2.0,,not wrong at all,too little
2022,,never married,14.0,0.0,,not wrong at all,too little
2022,,never married,11.0,0.0,,,too little
2022,,married,17.0,2.0,,not wrong at all,
2022,,married,12.0,3.0,,not wrong at all,
2022,,divorced,14.0,1.0,,,too much
2022,,never married,13.0,1.0,,not wrong at all,
2022,,divorced,12.0,3.0,,not wrong at all,too little
2022,,married,16.0,0.0,,not wrong at all,
2022,,married,16.0,2.0,,not wrong at all,too little
2022,,married,16.0,0.0,,not wrong at all,
2022,,married,,4.0,,wrong only sometimes,about right
2022,,divorced,16.0,2.0,,wrong only sometimes,
2022,,married,12.0,2.0,,not wrong at all,too little
2022,,married,18.0,2.0,parents divorced or separated,not wrong at all,too little
2022,,married,13.0,2.0,,,
2022,,married,16.0,0.0,,,
2022,,married,16.0,2.0,,always wrong,about right
2022,,never married,17.0,0.0,,not wrong at all,too little
2022,,never married,17.0,0.0,,not wrong at all,
2022,,married,14.0,0.0,,not wrong at all,
2022,,never married,13.0,3.0,,not wrong at all,too little
2022,,never married,15.0,8.0,,wrong only sometimes,
2022,,married,14.0,2.0,,always wrong,too little
